item_id,file_name,status
nuclearcraft:aluminum_heat_sink,nuclearcraft__aluminum_heat_sink.png,OK
nuclearcraft:aluminum_ingot,nuclearcraft__aluminum_ingot.png,OK
nuclearcraft:aluminum_nugget,nuclearcraft__aluminum_nugget.png,OK
nuclearcraft:aluminum_plate,nuclearcraft__aluminum_plate.png,OK
nuclearcraft:aluminum_slurry_bucket,nuclearcraft__aluminum_slurry_bucket.png,OK
nuclearcraft:americium241_block,nuclearcraft__americium241_block.png,OK
nuclearcraft:americium_241,nuclearcraft__americium_241.png,OK
nuclearcraft:americium_241_ni,nuclearcraft__americium_241_ni.png,OK
nuclearcraft:americium_241_ox,nuclearcraft__americium_241_ox.png,OK
nuclearcraft:americium_241_za,nuclearcraft__americium_241_za.png,OK
nuclearcraft:americium_242,nuclearcraft__americium_242.png,OK
nuclearcraft:americium_242_ni,nuclearcraft__americium_242_ni.png,OK
nuclearcraft:americium_242_ox,nuclearcraft__americium_242_ox.png,OK
nuclearcraft:americium_242_za,nuclearcraft__americium_242_za.png,OK
nuclearcraft:americium_243,nuclearcraft__americium_243.png,OK
nuclearcraft:americium_243_ni,nuclearcraft__americium_243_ni.png,OK
nuclearcraft:americium_243_ox,nuclearcraft__americium_243_ox.png,OK
nuclearcraft:americium_243_za,nuclearcraft__americium_243_za.png,OK
nuclearcraft:americium_rtg,nuclearcraft__americium_rtg.png,OK
nuclearcraft:ammonia_bucket,nuclearcraft__ammonia_bucket.png,OK
nuclearcraft:analyzer,nuclearcraft__analyzer.png,OK
nuclearcraft:aqua_regia_acid_bucket,nuclearcraft__aqua_regia_acid_bucket.png,OK
nuclearcraft:argon_bucket,nuclearcraft__argon_bucket.png,OK
nuclearcraft:arsenic_dust,nuclearcraft__arsenic_dust.png,OK
nuclearcraft:arsenic_heat_sink,nuclearcraft__arsenic_heat_sink.png,OK
nuclearcraft:assembler,nuclearcraft__assembler.png,OK
nuclearcraft:baratol_dust,nuclearcraft__baratol_dust.png,OK
nuclearcraft:baratol_ingot,nuclearcraft__baratol_ingot.png,OK
nuclearcraft:barium_dust,nuclearcraft__barium_dust.png,OK
nuclearcraft:barium_nitrate_dust,nuclearcraft__barium_nitrate_dust.png,OK
nuclearcraft:basic_barrel,nuclearcraft__basic_barrel.png,OK
nuclearcraft:basic_electric_circuit,nuclearcraft__basic_electric_circuit.png,OK
nuclearcraft:basic_electromagnet,nuclearcraft__basic_electromagnet.png,OK
nuclearcraft:basic_electromagnet_slope,nuclearcraft__basic_electromagnet_slope.png,OK
nuclearcraft:basic_lithium_ion_battery,nuclearcraft__basic_lithium_ion_battery.png,OK
nuclearcraft:basic_processor,nuclearcraft__basic_processor.png,OK
nuclearcraft:basic_rf_amplifier,nuclearcraft__basic_rf_amplifier.png,OK
nuclearcraft:basic_storage_container,nuclearcraft__basic_storage_container.png,OK
nuclearcraft:basic_voltaic_pile,nuclearcraft__basic_voltaic_pile.png,OK
nuclearcraft:berkelium_247,nuclearcraft__berkelium_247.png,OK
nuclearcraft:berkelium_247_ni,nuclearcraft__berkelium_247_ni.png,OK
nuclearcraft:berkelium_247_ox,nuclearcraft__berkelium_247_ox.png,OK
nuclearcraft:berkelium_247_za,nuclearcraft__berkelium_247_za.png,OK
nuclearcraft:berkelium_248,nuclearcraft__berkelium_248.png,OK
nuclearcraft:berkelium_248_ni,nuclearcraft__berkelium_248_ni.png,OK
nuclearcraft:berkelium_248_ox,nuclearcraft__berkelium_248_ox.png,OK
nuclearcraft:berkelium_248_za,nuclearcraft__berkelium_248_za.png,OK
nuclearcraft:beryllium_7,nuclearcraft__beryllium_7.png,OK
nuclearcraft:beryllium_block,nuclearcraft__beryllium_block.png,OK
nuclearcraft:beryllium_dust,nuclearcraft__beryllium_dust.png,OK
nuclearcraft:beryllium_fluoride_bucket,nuclearcraft__beryllium_fluoride_bucket.png,OK
nuclearcraft:beryllium_ingot,nuclearcraft__beryllium_ingot.png,OK
nuclearcraft:beryllium_nugget,nuclearcraft__beryllium_nugget.png,OK
nuclearcraft:beryllium_plate,nuclearcraft__beryllium_plate.png,OK
nuclearcraft:bioplastic,nuclearcraft__bioplastic.png,OK
nuclearcraft:bismuth_dust,nuclearcraft__bismuth_dust.png,OK
nuclearcraft:black_hole,nuclearcraft__black_hole.png,OK
nuclearcraft:borax_dust,nuclearcraft__borax_dust.png,OK
nuclearcraft:boric_acid_bucket,nuclearcraft__boric_acid_bucket.png,OK
nuclearcraft:boron_10,nuclearcraft__boron_10.png,OK
nuclearcraft:boron_10_ni,nuclearcraft__boron_10_ni.png,OK
nuclearcraft:boron_10_ox,nuclearcraft__boron_10_ox.png,OK
nuclearcraft:boron_10_za,nuclearcraft__boron_10_za.png,OK
nuclearcraft:boron_11,nuclearcraft__boron_11.png,OK
nuclearcraft:boron_11_ni,nuclearcraft__boron_11_ni.png,OK
nuclearcraft:boron_11_ox,nuclearcraft__boron_11_ox.png,OK
nuclearcraft:boron_11_za,nuclearcraft__boron_11_za.png,OK
nuclearcraft:boron_arsenide_dust,nuclearcraft__boron_arsenide_dust.png,OK
nuclearcraft:boron_arsenide_gem,nuclearcraft__boron_arsenide_gem.png,OK
nuclearcraft:boron_block,nuclearcraft__boron_block.png,OK
nuclearcraft:boron_deepslate_ore,nuclearcraft__boron_deepslate_ore.png,OK
nuclearcraft:boron_dust,nuclearcraft__boron_dust.png,OK
nuclearcraft:boron_heat_sink,nuclearcraft__boron_heat_sink.png,OK
nuclearcraft:boron_ingot,nuclearcraft__boron_ingot.png,OK
nuclearcraft:boron_nitride_dust,nuclearcraft__boron_nitride_dust.png,OK
nuclearcraft:boron_nitride_gem,nuclearcraft__boron_nitride_gem.png,OK
nuclearcraft:boron_nugget,nuclearcraft__boron_nugget.png,OK
nuclearcraft:boron_ore,nuclearcraft__boron_ore.png,OK
nuclearcraft:boron_plate,nuclearcraft__boron_plate.png,OK
nuclearcraft:boron_slurry_bucket,nuclearcraft__boron_slurry_bucket.png,OK
nuclearcraft:bronze_block,nuclearcraft__bronze_block.png,OK
nuclearcraft:bronze_dust,nuclearcraft__bronze_dust.png,OK
nuclearcraft:bronze_ingot,nuclearcraft__bronze_ingot.png,OK
nuclearcraft:bronze_nugget,nuclearcraft__bronze_nugget.png,OK
nuclearcraft:bronze_plate,nuclearcraft__bronze_plate.png,OK
nuclearcraft:bscco_dust,nuclearcraft__bscco_dust.png,OK
nuclearcraft:bscco_electromagnet,nuclearcraft__bscco_electromagnet.png,OK
nuclearcraft:bscco_electromagnet_slope,nuclearcraft__bscco_electromagnet_slope.png,OK
nuclearcraft:bscco_rf_amplifier,nuclearcraft__bscco_rf_amplifier.png,OK
nuclearcraft:c_mn_blend_dust,nuclearcraft__c_mn_blend_dust.png,OK
nuclearcraft:caesium_137_dust,nuclearcraft__caesium_137_dust.png,OK
nuclearcraft:calcium_48,nuclearcraft__calcium_48.png,OK
nuclearcraft:calcium_dust,nuclearcraft__calcium_dust.png,OK
nuclearcraft:calcium_ingot,nuclearcraft__calcium_ingot.png,OK
nuclearcraft:calcium_sulfate_dust,nuclearcraft__calcium_sulfate_dust.png,OK
nuclearcraft:californium250_block,nuclearcraft__californium250_block.png,OK
nuclearcraft:californium_249,nuclearcraft__californium_249.png,OK
nuclearcraft:californium_249_ni,nuclearcraft__californium_249_ni.png,OK
nuclearcraft:californium_249_ox,nuclearcraft__californium_249_ox.png,OK
nuclearcraft:californium_249_za,nuclearcraft__californium_249_za.png,OK
nuclearcraft:californium_250,nuclearcraft__californium_250.png,OK
nuclearcraft:californium_250_ni,nuclearcraft__californium_250_ni.png,OK
nuclearcraft:californium_250_ox,nuclearcraft__californium_250_ox.png,OK
nuclearcraft:californium_250_za,nuclearcraft__californium_250_za.png,OK
nuclearcraft:californium_251,nuclearcraft__californium_251.png,OK
nuclearcraft:californium_251_ni,nuclearcraft__californium_251_ni.png,OK
nuclearcraft:californium_251_ox,nuclearcraft__californium_251_ox.png,OK
nuclearcraft:californium_251_za,nuclearcraft__californium_251_za.png,OK
nuclearcraft:californium_252,nuclearcraft__californium_252.png,OK
nuclearcraft:californium_252_ni,nuclearcraft__californium_252_ni.png,OK
nuclearcraft:californium_252_ox,nuclearcraft__californium_252_ox.png,OK
nuclearcraft:californium_252_za,nuclearcraft__californium_252_za.png,OK
nuclearcraft:californium_rtg,nuclearcraft__californium_rtg.png,OK
nuclearcraft:carbon_bucket,nuclearcraft__carbon_bucket.png,OK
nuclearcraft:carbon_dioxide_bucket,nuclearcraft__carbon_dioxide_bucket.png,OK
nuclearcraft:carbon_manganese_dust,nuclearcraft__carbon_manganese_dust.png,OK
nuclearcraft:carbon_manganese_ingot,nuclearcraft__carbon_manganese_ingot.png,OK
nuclearcraft:carbon_monoxide_bucket,nuclearcraft__carbon_monoxide_bucket.png,OK
nuclearcraft:carobbiite_dust,nuclearcraft__carobbiite_dust.png,OK
nuclearcraft:carobbiite_gem,nuclearcraft__carobbiite_gem.png,OK
nuclearcraft:carobbiite_heat_sink,nuclearcraft__carobbiite_heat_sink.png,OK
nuclearcraft:centrifuge,nuclearcraft__centrifuge.png,OK
nuclearcraft:chamber_port,nuclearcraft__chamber_port.png,OK
nuclearcraft:chamber_terminal,nuclearcraft__chamber_terminal.png,OK
nuclearcraft:charcoal_dust,nuclearcraft__charcoal_dust.png,OK
nuclearcraft:charging_station,nuclearcraft__charging_station.png,OK
nuclearcraft:chassis,nuclearcraft__chassis.png,OK
nuclearcraft:chemical_reactor,nuclearcraft__chemical_reactor.png,OK
nuclearcraft:chlorine_bucket,nuclearcraft__chlorine_bucket.png,OK
nuclearcraft:chromium_dust,nuclearcraft__chromium_dust.png,OK
nuclearcraft:chromium_ingot,nuclearcraft__chromium_ingot.png,OK
nuclearcraft:coal_dust,nuclearcraft__coal_dust.png,OK
nuclearcraft:cobalt_60,nuclearcraft__cobalt_60.png,OK
nuclearcraft:cobalt_block,nuclearcraft__cobalt_block.png,OK
nuclearcraft:cobalt_deepslate_ore,nuclearcraft__cobalt_deepslate_ore.png,OK
nuclearcraft:cobalt_dust,nuclearcraft__cobalt_dust.png,OK
nuclearcraft:cobalt_heat_sink,nuclearcraft__cobalt_heat_sink.png,OK
nuclearcraft:cobalt_ingot,nuclearcraft__cobalt_ingot.png,OK
nuclearcraft:cobalt_nugget,nuclearcraft__cobalt_nugget.png,OK
nuclearcraft:cobalt_ore,nuclearcraft__cobalt_ore.png,OK
nuclearcraft:cobalt_plate,nuclearcraft__cobalt_plate.png,OK
nuclearcraft:cobalt_slurry_bucket,nuclearcraft__cobalt_slurry_bucket.png,OK
nuclearcraft:coil_bscco,nuclearcraft__coil_bscco.png,OK
nuclearcraft:coil_copper,nuclearcraft__coil_copper.png,OK
nuclearcraft:coil_magnesium_diboride,nuclearcraft__coil_magnesium_diboride.png,OK
nuclearcraft:compact_helium_collector,nuclearcraft__compact_helium_collector.png,OK
nuclearcraft:compact_nitrogen_collector,nuclearcraft__compact_nitrogen_collector.png,OK
nuclearcraft:compact_water_collector,nuclearcraft__compact_water_collector.png,OK
nuclearcraft:compression_charge,nuclearcraft__compression_charge.png,OK
nuclearcraft:copernicium_291,nuclearcraft__copernicium_291.png,OK
nuclearcraft:copernicium_291_ni,nuclearcraft__copernicium_291_ni.png,OK
nuclearcraft:copernicium_291_ox,nuclearcraft__copernicium_291_ox.png,OK
nuclearcraft:copernicium_291_za,nuclearcraft__copernicium_291_za.png,OK
nuclearcraft:copper_dust,nuclearcraft__copper_dust.png,OK
nuclearcraft:copper_heat_sink,nuclearcraft__copper_heat_sink.png,OK
nuclearcraft:copper_plate,nuclearcraft__copper_plate.png,OK
nuclearcraft:copper_slurry_bucket,nuclearcraft__copper_slurry_bucket.png,OK
nuclearcraft:crafting_pattern,nuclearcraft__crafting_pattern.png,OK
nuclearcraft:cryotheum_bucket,nuclearcraft__cryotheum_bucket.png,OK
nuclearcraft:cryotheum_heat_sink,nuclearcraft__cryotheum_heat_sink.png,OK
nuclearcraft:crystal_binder_dust,nuclearcraft__crystal_binder_dust.png,OK
nuclearcraft:crystallizer,nuclearcraft__crystallizer.png,OK
nuclearcraft:curium_243,nuclearcraft__curium_243.png,OK
nuclearcraft:curium_243_ni,nuclearcraft__curium_243_ni.png,OK
nuclearcraft:curium_243_ox,nuclearcraft__curium_243_ox.png,OK
nuclearcraft:curium_243_za,nuclearcraft__curium_243_za.png,OK
nuclearcraft:curium_245,nuclearcraft__curium_245.png,OK
nuclearcraft:curium_245_ni,nuclearcraft__curium_245_ni.png,OK
nuclearcraft:curium_245_ox,nuclearcraft__curium_245_ox.png,OK
nuclearcraft:curium_245_za,nuclearcraft__curium_245_za.png,OK
nuclearcraft:curium_246,nuclearcraft__curium_246.png,OK
nuclearcraft:curium_246_ni,nuclearcraft__curium_246_ni.png,OK
nuclearcraft:curium_246_ox,nuclearcraft__curium_246_ox.png,OK
nuclearcraft:curium_246_za,nuclearcraft__curium_246_za.png,OK
nuclearcraft:curium_247,nuclearcraft__curium_247.png,OK
nuclearcraft:curium_247_ni,nuclearcraft__curium_247_ni.png,OK
nuclearcraft:curium_247_ox,nuclearcraft__curium_247_ox.png,OK
nuclearcraft:curium_247_za,nuclearcraft__curium_247_za.png,OK
nuclearcraft:decay_generator,nuclearcraft__decay_generator.png,OK
nuclearcraft:decay_hastener,nuclearcraft__decay_hastener.png,OK
nuclearcraft:dense_helium_collector,nuclearcraft__dense_helium_collector.png,OK
nuclearcraft:dense_nitrogen_collector,nuclearcraft__dense_nitrogen_collector.png,OK
nuclearcraft:dense_water_collector,nuclearcraft__dense_water_collector.png,OK
nuclearcraft:depleted_fuel_americium_hea_242,nuclearcraft__depleted_fuel_americium_hea_242.png,OK
nuclearcraft:depleted_fuel_americium_hea_242_ni,nuclearcraft__depleted_fuel_americium_hea_242_ni.png,OK
nuclearcraft:depleted_fuel_americium_hea_242_ox,nuclearcraft__depleted_fuel_americium_hea_242_ox.png,OK
nuclearcraft:depleted_fuel_americium_hea_242_tr,nuclearcraft__depleted_fuel_americium_hea_242_tr.png,OK
nuclearcraft:depleted_fuel_americium_hea_242_za,nuclearcraft__depleted_fuel_americium_hea_242_za.png,OK
nuclearcraft:depleted_fuel_americium_lea_242,nuclearcraft__depleted_fuel_americium_lea_242.png,OK
nuclearcraft:depleted_fuel_americium_lea_242_ni,nuclearcraft__depleted_fuel_americium_lea_242_ni.png,OK
nuclearcraft:depleted_fuel_americium_lea_242_ox,nuclearcraft__depleted_fuel_americium_lea_242_ox.png,OK
nuclearcraft:depleted_fuel_americium_lea_242_tr,nuclearcraft__depleted_fuel_americium_lea_242_tr.png,OK
nuclearcraft:depleted_fuel_americium_lea_242_za,nuclearcraft__depleted_fuel_americium_lea_242_za.png,OK
nuclearcraft:depleted_fuel_berkelium_heb_248,nuclearcraft__depleted_fuel_berkelium_heb_248.png,OK
nuclearcraft:depleted_fuel_berkelium_heb_248_ni,nuclearcraft__depleted_fuel_berkelium_heb_248_ni.png,OK
nuclearcraft:depleted_fuel_berkelium_heb_248_ox,nuclearcraft__depleted_fuel_berkelium_heb_248_ox.png,OK
nuclearcraft:depleted_fuel_berkelium_heb_248_tr,nuclearcraft__depleted_fuel_berkelium_heb_248_tr.png,OK
nuclearcraft:depleted_fuel_berkelium_heb_248_za,nuclearcraft__depleted_fuel_berkelium_heb_248_za.png,OK
nuclearcraft:depleted_fuel_berkelium_leb_248,nuclearcraft__depleted_fuel_berkelium_leb_248.png,OK
nuclearcraft:depleted_fuel_berkelium_leb_248_ni,nuclearcraft__depleted_fuel_berkelium_leb_248_ni.png,OK
nuclearcraft:depleted_fuel_berkelium_leb_248_ox,nuclearcraft__depleted_fuel_berkelium_leb_248_ox.png,OK
nuclearcraft:depleted_fuel_berkelium_leb_248_tr,nuclearcraft__depleted_fuel_berkelium_leb_248_tr.png,OK
nuclearcraft:depleted_fuel_berkelium_leb_248_za,nuclearcraft__depleted_fuel_berkelium_leb_248_za.png,OK
nuclearcraft:depleted_fuel_californium_hecf_249,nuclearcraft__depleted_fuel_californium_hecf_249.png,OK
nuclearcraft:depleted_fuel_californium_hecf_249_ni,nuclearcraft__depleted_fuel_californium_hecf_249_ni.png,OK
nuclearcraft:depleted_fuel_californium_hecf_249_ox,nuclearcraft__depleted_fuel_californium_hecf_249_ox.png,OK
nuclearcraft:depleted_fuel_californium_hecf_249_tr,nuclearcraft__depleted_fuel_californium_hecf_249_tr.png,OK
nuclearcraft:depleted_fuel_californium_hecf_249_za,nuclearcraft__depleted_fuel_californium_hecf_249_za.png,OK
nuclearcraft:depleted_fuel_californium_hecf_251,nuclearcraft__depleted_fuel_californium_hecf_251.png,OK
nuclearcraft:depleted_fuel_californium_hecf_251_ni,nuclearcraft__depleted_fuel_californium_hecf_251_ni.png,OK
nuclearcraft:depleted_fuel_californium_hecf_251_ox,nuclearcraft__depleted_fuel_californium_hecf_251_ox.png,OK
nuclearcraft:depleted_fuel_californium_hecf_251_tr,nuclearcraft__depleted_fuel_californium_hecf_251_tr.png,OK
nuclearcraft:depleted_fuel_californium_hecf_251_za,nuclearcraft__depleted_fuel_californium_hecf_251_za.png,OK
nuclearcraft:depleted_fuel_californium_lecf_249,nuclearcraft__depleted_fuel_californium_lecf_249.png,OK
nuclearcraft:depleted_fuel_californium_lecf_249_ni,nuclearcraft__depleted_fuel_californium_lecf_249_ni.png,OK
nuclearcraft:depleted_fuel_californium_lecf_249_ox,nuclearcraft__depleted_fuel_californium_lecf_249_ox.png,OK
nuclearcraft:depleted_fuel_californium_lecf_249_tr,nuclearcraft__depleted_fuel_californium_lecf_249_tr.png,OK
nuclearcraft:depleted_fuel_californium_lecf_249_za,nuclearcraft__depleted_fuel_californium_lecf_249_za.png,OK
nuclearcraft:depleted_fuel_californium_lecf_251,nuclearcraft__depleted_fuel_californium_lecf_251.png,OK
nuclearcraft:depleted_fuel_californium_lecf_251_ni,nuclearcraft__depleted_fuel_californium_lecf_251_ni.png,OK
nuclearcraft:depleted_fuel_californium_lecf_251_ox,nuclearcraft__depleted_fuel_californium_lecf_251_ox.png,OK
nuclearcraft:depleted_fuel_californium_lecf_251_tr,nuclearcraft__depleted_fuel_californium_lecf_251_tr.png,OK
nuclearcraft:depleted_fuel_californium_lecf_251_za,nuclearcraft__depleted_fuel_californium_lecf_251_za.png,OK
nuclearcraft:depleted_fuel_curium_hecm_243,nuclearcraft__depleted_fuel_curium_hecm_243.png,OK
nuclearcraft:depleted_fuel_curium_hecm_243_ni,nuclearcraft__depleted_fuel_curium_hecm_243_ni.png,OK
nuclearcraft:depleted_fuel_curium_hecm_243_ox,nuclearcraft__depleted_fuel_curium_hecm_243_ox.png,OK
nuclearcraft:depleted_fuel_curium_hecm_243_tr,nuclearcraft__depleted_fuel_curium_hecm_243_tr.png,OK
nuclearcraft:depleted_fuel_curium_hecm_243_za,nuclearcraft__depleted_fuel_curium_hecm_243_za.png,OK
nuclearcraft:depleted_fuel_curium_hecm_245,nuclearcraft__depleted_fuel_curium_hecm_245.png,OK
nuclearcraft:depleted_fuel_curium_hecm_245_ni,nuclearcraft__depleted_fuel_curium_hecm_245_ni.png,OK
nuclearcraft:depleted_fuel_curium_hecm_245_ox,nuclearcraft__depleted_fuel_curium_hecm_245_ox.png,OK
nuclearcraft:depleted_fuel_curium_hecm_245_tr,nuclearcraft__depleted_fuel_curium_hecm_245_tr.png,OK
nuclearcraft:depleted_fuel_curium_hecm_245_za,nuclearcraft__depleted_fuel_curium_hecm_245_za.png,OK
nuclearcraft:depleted_fuel_curium_hecm_247,nuclearcraft__depleted_fuel_curium_hecm_247.png,OK
nuclearcraft:depleted_fuel_curium_hecm_247_ni,nuclearcraft__depleted_fuel_curium_hecm_247_ni.png,OK
nuclearcraft:depleted_fuel_curium_hecm_247_ox,nuclearcraft__depleted_fuel_curium_hecm_247_ox.png,OK
nuclearcraft:depleted_fuel_curium_hecm_247_tr,nuclearcraft__depleted_fuel_curium_hecm_247_tr.png,OK
nuclearcraft:depleted_fuel_curium_hecm_247_za,nuclearcraft__depleted_fuel_curium_hecm_247_za.png,OK
nuclearcraft:depleted_fuel_curium_lecm_243,nuclearcraft__depleted_fuel_curium_lecm_243.png,OK
nuclearcraft:depleted_fuel_curium_lecm_243_ni,nuclearcraft__depleted_fuel_curium_lecm_243_ni.png,OK
nuclearcraft:depleted_fuel_curium_lecm_243_ox,nuclearcraft__depleted_fuel_curium_lecm_243_ox.png,OK
nuclearcraft:depleted_fuel_curium_lecm_243_tr,nuclearcraft__depleted_fuel_curium_lecm_243_tr.png,OK
nuclearcraft:depleted_fuel_curium_lecm_243_za,nuclearcraft__depleted_fuel_curium_lecm_243_za.png,OK
nuclearcraft:depleted_fuel_curium_lecm_245,nuclearcraft__depleted_fuel_curium_lecm_245.png,OK
nuclearcraft:depleted_fuel_curium_lecm_245_ni,nuclearcraft__depleted_fuel_curium_lecm_245_ni.png,OK
nuclearcraft:depleted_fuel_curium_lecm_245_ox,nuclearcraft__depleted_fuel_curium_lecm_245_ox.png,OK
nuclearcraft:depleted_fuel_curium_lecm_245_tr,nuclearcraft__depleted_fuel_curium_lecm_245_tr.png,OK
nuclearcraft:depleted_fuel_curium_lecm_245_za,nuclearcraft__depleted_fuel_curium_lecm_245_za.png,OK
nuclearcraft:depleted_fuel_curium_lecm_247,nuclearcraft__depleted_fuel_curium_lecm_247.png,OK
nuclearcraft:depleted_fuel_curium_lecm_247_ni,nuclearcraft__depleted_fuel_curium_lecm_247_ni.png,OK
nuclearcraft:depleted_fuel_curium_lecm_247_ox,nuclearcraft__depleted_fuel_curium_lecm_247_ox.png,OK
nuclearcraft:depleted_fuel_curium_lecm_247_tr,nuclearcraft__depleted_fuel_curium_lecm_247_tr.png,OK
nuclearcraft:depleted_fuel_curium_lecm_247_za,nuclearcraft__depleted_fuel_curium_lecm_247_za.png,OK
nuclearcraft:depleted_fuel_mixed_mix_239,nuclearcraft__depleted_fuel_mixed_mix_239.png,OK
nuclearcraft:depleted_fuel_mixed_mix_239_ni,nuclearcraft__depleted_fuel_mixed_mix_239_ni.png,OK
nuclearcraft:depleted_fuel_mixed_mix_239_ox,nuclearcraft__depleted_fuel_mixed_mix_239_ox.png,OK
nuclearcraft:depleted_fuel_mixed_mix_239_tr,nuclearcraft__depleted_fuel_mixed_mix_239_tr.png,OK
nuclearcraft:depleted_fuel_mixed_mix_239_za,nuclearcraft__depleted_fuel_mixed_mix_239_za.png,OK
nuclearcraft:depleted_fuel_mixed_mix_241,nuclearcraft__depleted_fuel_mixed_mix_241.png,OK
nuclearcraft:depleted_fuel_mixed_mix_241_ni,nuclearcraft__depleted_fuel_mixed_mix_241_ni.png,OK
nuclearcraft:depleted_fuel_mixed_mix_241_ox,nuclearcraft__depleted_fuel_mixed_mix_241_ox.png,OK
nuclearcraft:depleted_fuel_mixed_mix_241_tr,nuclearcraft__depleted_fuel_mixed_mix_241_tr.png,OK
nuclearcraft:depleted_fuel_mixed_mix_241_za,nuclearcraft__depleted_fuel_mixed_mix_241_za.png,OK
nuclearcraft:depleted_fuel_neptunium_hen_236,nuclearcraft__depleted_fuel_neptunium_hen_236.png,OK
nuclearcraft:depleted_fuel_neptunium_hen_236_ni,nuclearcraft__depleted_fuel_neptunium_hen_236_ni.png,OK
nuclearcraft:depleted_fuel_neptunium_hen_236_ox,nuclearcraft__depleted_fuel_neptunium_hen_236_ox.png,OK
nuclearcraft:depleted_fuel_neptunium_hen_236_tr,nuclearcraft__depleted_fuel_neptunium_hen_236_tr.png,OK
nuclearcraft:depleted_fuel_neptunium_hen_236_za,nuclearcraft__depleted_fuel_neptunium_hen_236_za.png,OK
nuclearcraft:depleted_fuel_neptunium_len_236,nuclearcraft__depleted_fuel_neptunium_len_236.png,OK
nuclearcraft:depleted_fuel_neptunium_len_236_ni,nuclearcraft__depleted_fuel_neptunium_len_236_ni.png,OK
nuclearcraft:depleted_fuel_neptunium_len_236_ox,nuclearcraft__depleted_fuel_neptunium_len_236_ox.png,OK
nuclearcraft:depleted_fuel_neptunium_len_236_tr,nuclearcraft__depleted_fuel_neptunium_len_236_tr.png,OK
nuclearcraft:depleted_fuel_neptunium_len_236_za,nuclearcraft__depleted_fuel_neptunium_len_236_za.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_239,nuclearcraft__depleted_fuel_plutonium_hep_239.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_239_ni,nuclearcraft__depleted_fuel_plutonium_hep_239_ni.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_239_ox,nuclearcraft__depleted_fuel_plutonium_hep_239_ox.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_239_tr,nuclearcraft__depleted_fuel_plutonium_hep_239_tr.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_239_za,nuclearcraft__depleted_fuel_plutonium_hep_239_za.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_241,nuclearcraft__depleted_fuel_plutonium_hep_241.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_241_ni,nuclearcraft__depleted_fuel_plutonium_hep_241_ni.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_241_ox,nuclearcraft__depleted_fuel_plutonium_hep_241_ox.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_241_tr,nuclearcraft__depleted_fuel_plutonium_hep_241_tr.png,OK
nuclearcraft:depleted_fuel_plutonium_hep_241_za,nuclearcraft__depleted_fuel_plutonium_hep_241_za.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_239,nuclearcraft__depleted_fuel_plutonium_lep_239.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_239_ni,nuclearcraft__depleted_fuel_plutonium_lep_239_ni.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_239_ox,nuclearcraft__depleted_fuel_plutonium_lep_239_ox.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_239_tr,nuclearcraft__depleted_fuel_plutonium_lep_239_tr.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_239_za,nuclearcraft__depleted_fuel_plutonium_lep_239_za.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_241,nuclearcraft__depleted_fuel_plutonium_lep_241.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_241_ni,nuclearcraft__depleted_fuel_plutonium_lep_241_ni.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_241_ox,nuclearcraft__depleted_fuel_plutonium_lep_241_ox.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_241_tr,nuclearcraft__depleted_fuel_plutonium_lep_241_tr.png,OK
nuclearcraft:depleted_fuel_plutonium_lep_241_za,nuclearcraft__depleted_fuel_plutonium_lep_241_za.png,OK
nuclearcraft:depleted_fuel_thorium_tbu,nuclearcraft__depleted_fuel_thorium_tbu.png,OK
nuclearcraft:depleted_fuel_thorium_tbu_ni,nuclearcraft__depleted_fuel_thorium_tbu_ni.png,OK
nuclearcraft:depleted_fuel_thorium_tbu_ox,nuclearcraft__depleted_fuel_thorium_tbu_ox.png,OK
nuclearcraft:depleted_fuel_thorium_tbu_tr,nuclearcraft__depleted_fuel_thorium_tbu_tr.png,OK
nuclearcraft:depleted_fuel_thorium_tbu_za,nuclearcraft__depleted_fuel_thorium_tbu_za.png,OK
nuclearcraft:depleted_fuel_uranium_heu_233,nuclearcraft__depleted_fuel_uranium_heu_233.png,OK
nuclearcraft:depleted_fuel_uranium_heu_233_ni,nuclearcraft__depleted_fuel_uranium_heu_233_ni.png,OK
nuclearcraft:depleted_fuel_uranium_heu_233_ox,nuclearcraft__depleted_fuel_uranium_heu_233_ox.png,OK
nuclearcraft:depleted_fuel_uranium_heu_233_tr,nuclearcraft__depleted_fuel_uranium_heu_233_tr.png,OK
