item_id,status,method,textures,output_png
pamhc2crops:mulberryseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/mulberryseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__mulberryseeditem.png
pamhc2crops:mustardseedsitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/mustardseedsitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__mustardseedsitem.png
pamhc2crops:mustardseedsseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/mustardseedsseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__mustardseedsseeditem.png
pamhc2crops:nettlesitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/nettlesitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__nettlesitem.png
pamhc2crops:nettlesseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/nettlesseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__nettlesseeditem.png
pamhc2crops:nopalesitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/nopalesitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__nopalesitem.png
pamhc2crops:nopalesseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/nopalesseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__nopalesseeditem.png
pamhc2crops:oatsitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/oatsitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__oatsitem.png
pamhc2crops:oatsseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/oatsseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__oatsseeditem.png
pamhc2crops:okraitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/okraitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__okraitem.png
pamhc2crops:okraseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/okraseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__okraseeditem.png
pamhc2crops:onionitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/onionitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__onionitem.png
pamhc2crops:onionseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/onionseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__onionseeditem.png
pamhc2crops:papyrusitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/papyrusitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__papyrusitem.png
pamhc2crops:papyrusseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/papyrusseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__papyrusseeditem.png
pamhc2crops:parsnipitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/parsnipitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__parsnipitem.png
pamhc2crops:parsnipseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/parsnipseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__parsnipseeditem.png
pamhc2crops:peanutitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/peanutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__peanutitem.png
pamhc2crops:peanutseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/peanutseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__peanutseeditem.png
pamhc2crops:peasitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/peasitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__peasitem.png
pamhc2crops:peasseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/peasseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__peasseeditem.png
pamhc2crops:pineappleitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/pineappleitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__pineappleitem.png
pamhc2crops:pineappleseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/pineappleseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__pineappleseeditem.png
pamhc2crops:quinoaitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/quinoaitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__quinoaitem.png
pamhc2crops:quinoaseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/quinoaseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__quinoaseeditem.png
pamhc2crops:radishitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/radishitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__radishitem.png
pamhc2crops:radishseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/radishseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__radishseeditem.png
pamhc2crops:raspberryitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/raspberryitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__raspberryitem.png
pamhc2crops:raspberryseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/raspberryseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__raspberryseeditem.png
pamhc2crops:rhubarbitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/rhubarbitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__rhubarbitem.png
pamhc2crops:rhubarbseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/rhubarbseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__rhubarbseeditem.png
pamhc2crops:riceitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/riceitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__riceitem.png
pamhc2crops:riceseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/riceseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__riceseeditem.png
pamhc2crops:roastedgarlicitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedgarlicitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedgarlicitem.png
pamhc2crops:roastedkohlrabiitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedkohlrabiitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedkohlrabiitem.png
pamhc2crops:roastedleekitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedleekitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedleekitem.png
pamhc2crops:roastedmushroomitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedmushroomitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedmushroomitem.png
pamhc2crops:roastedonionitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedonionitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedonionitem.png
pamhc2crops:roastedpeanutitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedpeanutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedpeanutitem.png
pamhc2crops:roastedradishitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedradishitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedradishitem.png
pamhc2crops:roastedrhubarbitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedrhubarbitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedrhubarbitem.png
pamhc2crops:roastedscallionitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/roastedscallionitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__roastedscallionitem.png
pamhc2crops:rutabagaitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/rutabagaitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__rutabagaitem.png
pamhc2crops:rutabagaseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/rutabagaseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__rutabagaseeditem.png
pamhc2crops:ryeitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/ryeitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__ryeitem.png
pamhc2crops:ryeseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/ryeseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__ryeseeditem.png
pamhc2crops:scallionitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/scallionitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__scallionitem.png
pamhc2crops:scallionseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/scallionseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__scallionseeditem.png
pamhc2crops:sesameseedsitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sesameseedsitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sesameseedsitem.png
pamhc2crops:sesameseedsseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sesameseedsseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sesameseedsseeditem.png
pamhc2crops:shadedgarden,OK,direct_block_texture,assets/pamhc2crops/textures/block/shadedgarden.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__shadedgarden.png
pamhc2crops:sisalitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sisalitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sisalitem.png
pamhc2crops:sisalseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sisalseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sisalseeditem.png
pamhc2crops:soggygarden,OK,direct_block_texture,assets/pamhc2crops/textures/block/soggygarden.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__soggygarden.png
pamhc2crops:sorghumitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sorghumitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sorghumitem.png
pamhc2crops:sorghumseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sorghumseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sorghumseeditem.png
pamhc2crops:soybeanitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/soybeanitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__soybeanitem.png
pamhc2crops:soybeanseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/soybeanseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__soybeanseeditem.png
pamhc2crops:spiceleafitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/spiceleafitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__spiceleafitem.png
pamhc2crops:spiceleafseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/spiceleafseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__spiceleafseeditem.png
pamhc2crops:spinachitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/spinachitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__spinachitem.png
pamhc2crops:spinachseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/spinachseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__spinachseeditem.png
pamhc2crops:strawberryitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/strawberryitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__strawberryitem.png
pamhc2crops:strawberryseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/strawberryseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__strawberryseeditem.png
pamhc2crops:sunchokeitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sunchokeitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sunchokeitem.png
pamhc2crops:sunchokeseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sunchokeseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sunchokeseeditem.png
pamhc2crops:sweetpotatoitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sweetpotatoitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sweetpotatoitem.png
pamhc2crops:sweetpotatoseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/sweetpotatoseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__sweetpotatoseeditem.png
pamhc2crops:taroitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/taroitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__taroitem.png
pamhc2crops:taroseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/taroseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__taroseeditem.png
pamhc2crops:tealeafitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/tealeafitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__tealeafitem.png
pamhc2crops:tealeafseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/tealeafseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__tealeafseeditem.png
pamhc2crops:tomatilloitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/tomatilloitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__tomatilloitem.png
pamhc2crops:tomatilloseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/tomatilloseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__tomatilloseeditem.png
pamhc2crops:tomatoitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/tomatoitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__tomatoitem.png
pamhc2crops:tomatoseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/tomatoseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__tomatoseeditem.png
pamhc2crops:tropicalgarden,OK,direct_block_texture,assets/pamhc2crops/textures/block/tropicalgarden.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__tropicalgarden.png
pamhc2crops:truffleitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/truffleitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__truffleitem.png
pamhc2crops:truffleseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/truffleseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__truffleseeditem.png
pamhc2crops:turnipitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/turnipitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__turnipitem.png
pamhc2crops:turnipseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/turnipseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__turnipseeditem.png
pamhc2crops:waterchestnutitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/waterchestnutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__waterchestnutitem.png
pamhc2crops:waterchestnutseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/waterchestnutseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__waterchestnutseeditem.png
pamhc2crops:whitemushroomitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/whitemushroomitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__whitemushroomitem.png
pamhc2crops:whitemushroomseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/whitemushroomseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__whitemushroomseeditem.png
pamhc2crops:windygarden,OK,direct_block_texture,assets/pamhc2crops/textures/block/windygarden.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__windygarden.png
pamhc2crops:wintersquashitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/wintersquashitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__wintersquashitem.png
pamhc2crops:wintersquashseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/wintersquashseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__wintersquashseeditem.png
pamhc2crops:wolfberryitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/wolfberryitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__wolfberryitem.png
pamhc2crops:wolfberryseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/wolfberryseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__wolfberryseeditem.png
pamhc2crops:yuccaitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/yuccaitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__yuccaitem.png
pamhc2crops:yuccaseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/yuccaseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__yuccaseeditem.png
pamhc2crops:zucchiniitem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/zucchiniitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__zucchiniitem.png
pamhc2crops:zucchiniseeditem,OK,multi_layer_inventory,assets/pamhc2crops/textures/item/zucchiniseeditem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2crops__zucchiniseeditem.png
pamhc2foodcore:appledonutitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/appledonutitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__appledonutitem.png
pamhc2foodcore:applejellyitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applejellyitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applejellyitem.png
pamhc2foodcore:applejellytoastitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applejellytoastitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applejellytoastitem.png
pamhc2foodcore:applejuiceitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applejuiceitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applejuiceitem.png
pamhc2foodcore:applemuffinitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applemuffinitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applemuffinitem.png
pamhc2foodcore:applepieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applepieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applepieitem.png
pamhc2foodcore:applepopsicleitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applepopsicleitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applepopsicleitem.png
pamhc2foodcore:applesauceitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applesauceitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applesauceitem.png
pamhc2foodcore:applesmoothieitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/applesmoothieitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__applesmoothieitem.png
pamhc2foodcore:appleyogurtitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/appleyogurtitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__appleyogurtitem.png
pamhc2foodcore:baconandeggsitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/baconandeggsitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__baconandeggsitem.png
pamhc2foodcore:baconcheeseburgeritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/baconcheeseburgeritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__baconcheeseburgeritem.png
pamhc2foodcore:bakedvegetablemedlyitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/bakedvegetablemedlyitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__bakedvegetablemedlyitem.png
pamhc2foodcore:bakewareitem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/bakewareitem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__bakewareitem.png
pamhc2foodcore:basiccheeseburgeritem,OK,multi_layer_inventory,assets/pamhc2foodcore/textures/item/basiccheeseburgeritem.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\pamhc2foodcore__basiccheeseburgeritem.png
